,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,cat
18,-1.4913427227777964,0.5072248218910084,-1.5709676192820934,-1.2848719022443424,-0.0577962041528213,-0.9819104334384379,0.12527008699666625,-0.10360159625580526,0.22201137185350855,-0.3593031764745835,0
19,-2.359930802356236,2.7751478697342224,1.2841649722120827,3.7006817510056496,-5.43230601061904,-1.6793961252726877,2.3626234086597804,3.971582855067164,1.7242834374671137,1.0946568865036246,1
20,-0.5661276264851857,0.6753278664410587,0.6642656919188384,0.5693948273044868,0.6313555039869779,-2.059213280062462,-1.2843155190482463,-0.8063498840659762,1.2528654233759815,-0.7629204929226597,1
21,-1.05421921513292,0.5653185518728153,-0.7519965865521168,0.9933184111017797,0.8382798372184953,-1.2806953846508633,-0.6545641360426765,-0.3761631881003668,0.4469470391440347,-0.144403196163625,1
22,-1.690272337155257,0.8712581857671097,0.016433926384587492,0.7611928052237179,-0.6551772381800542,-0.09202787662670418,2.405996010164838,-0.6791847865658679,-0.23554159279367026,-0.5173744769454505,1
23,-1.190226221059821,0.5885619682546642,-0.4589652275080465,-1.3428541740446176,-0.7394922443088486,-0.31750670337960324,0.5502446665414804,-1.0202421169987996,0.47254132965940576,0.7799773907999753,1
24,-1.1823303237244545,0.1713599927995032,-1.1908033114309926,0.3287721609380169,0.10861279920402951,-1.0363352541789443,0.5503555222008109,-0.33015167964950265,0.999929396047515,-0.7353950658414681,1
25,-1.1536679734404265,-0.093875428276609,-0.9869107260825748,-0.35740843530882876,-0.32162053903830784,-1.7529565256290387,0.9871232857895857,-0.1478658150897239,0.19579212560643042,-1.2667949760968782,1
26,-1.4134513214098396,0.27877106637029725,-0.20776319855724282,-0.6304621526119677,0.06500559380472296,-1.4371981481625706,0.7917732812750834,-0.22567175354434554,0.1518868692124181,-0.9612982158099634,1
27,-1.690272337155257,0.8712581857671097,0.016433926384587492,0.7611928052237179,-0.6551772381800542,-0.09202787662670418,2.405996010164838,-0.6791847865658679,-0.23554159279367026,-0.5173744769454505,1
28,-1.7476920812206993,0.1928386973418752,-2.1834856842799657,-0.8234305887516142,-0.15852326680797618,-0.18662450036608863,-0.3645944198081,-0.6321266193563222,0.019192891482987723,-0.5476184061167583,1
29,-1.9072758049617122,0.15071952147331738,-1.5093587588673743,-1.0160415544371246,-0.15263057576186392,0.03245903954890138,0.3320750881127634,-0.6676502354345708,0.5565805136113056,-0.2921189534232634,1
30,-1.282646173714622,0.014102988277571567,-1.6604531626615668,-0.5732900626191566,-0.8754259977436571,0.33106660063552423,-0.26858699090031557,0.08392709613624891,-0.4941133841939025,0.31516186471832464,1
31,-1.7369509022689447,-0.007868456978459552,-2.0085391049968386,-0.2530495943411641,-0.6076939929474873,0.5198437249101714,-0.4215389276019316,0.4010167057873789,1.0465581661806511,-0.297057185127623,1
32,-1.2323393891923178,0.6755940176391051,-0.7043959442358151,-0.6181526875841421,-0.9614897453017687,1.1237444778423744,0.3312984551911958,-1.061637530429133,-0.9552578003499452,1.2602538152300926,1
33,-0.48180327251650235,0.9153279900226733,-2.22594811158845,-0.3266283350583597,0.6046170340387422,0.4820396353383112,-0.7152894951932127,0.40980145272694846,0.7799259632159606,-1.1337572014705828,1
34,-0.8375878775664437,-0.03755732848685249,-1.0790409456471715,0.3798327916205408,-0.7113643713714264,-2.5712668950024162,0.8814860795989626,0.8946550995933213,-0.15912622903616086,-1.0191794586447336,1
35,-1.7909379188820198,0.5972566474468268,-1.7917172580630603,-1.3612875850456938,0.3599491267736794,-0.11655871095520205,0.3190819140305666,-0.03479953303899277,0.8189312720765884,-0.023248443996049018,1
36,-1.943505547160762,0.1411061958798877,-0.9299508796509307,-0.5781799260620791,0.5653595676622861,-0.06650433552038285,-0.1303279428463773,0.3864592406890279,0.493926851903215,0.05650960557268341,1
37,-1.2389434175157732,0.523900119828614,0.18844164838534383,0.04767458286796923,0.4292691751440784,-0.5599522833102779,1.1901683960140856,-0.9215252800767109,-0.005790391900137167,-1.0921719609465326,2
38,-2.671552798160599,0.12873529294566471,-2.725851680809838,-0.6765744678205525,-2.7551089982802917,0.1638959412029436,-2.0450175933104746,2.7186317952858077,-1.8540224396809222,-1.0106678083742142,0
39,-1.0513085959655075,0.6996235014538938,-0.1556097094735452,1.067109686554332,1.0514061674430193,0.20657127100567255,0.9782986175415058,0.5297154157833821,-1.1924685166291036,0.20977166362724736,1
40,-1.0513085959655075,0.6996235014538938,-0.1556097094735452,1.067109686554332,1.0514061674430193,0.20657127100567255,0.9782986175415058,0.5297154157833821,-1.1924685166291036,0.20977166362724736,1
41,-1.3069209276165394,0.9404062826299124,-0.23781026150545262,-0.9733907089201083,-0.32319879800287593,-0.3723495470754184,-1.139496240374385,-0.42548705367338213,-0.16654208035871662,-0.7755847193697301,0
42,-2.9818216419335966,1.8738407376573902,-0.208611933616767,2.3023759164064814,-4.931848965815777,-0.8846723206543474,1.8263216356511303,4.568042563782417,3.2597800344616172,1.8229996486542455,1
43,-2.3668529308879744,0.7992763600577079,-0.2711730236878134,1.7706537462533707,0.9323354307052937,1.8732824889511823,2.580222256418943,-1.159744024895099,-2.017688858473346,-1.3138530393338663,1
44,-1.7268978357009648,-0.25909869457695966,-2.003227220092154,-1.2495124681515068,0.592839460548559,-0.6107856432380949,-0.04919788034463104,-0.7345515637558734,-0.4749283923317044,-1.0806870203601897,1
45,-1.4476649660413652,-1.9474592842352394,-2.231566437484084,1.4215234682819966,2.118974820861863,-0.4998652698750505,-1.2998201976690458,2.1353765522316084,-0.06518631529938147,1.1131139179436753,0
46,-1.5178622874368946,1.347904565549886,-0.6067865706167794,0.4850286730442207,-1.4338537379822245,1.0916685094483374,-1.639193311742543,0.3745272237935195,-3.728940696705267,-0.722047108587929,1
47,-1.0979187555473566,0.950688701580968,1.115568911135391,0.26483694990244694,-0.23486390827503512,-2.1190187097372872,-0.4672452372061021,0.38873232944765046,0.47420926608509295,-0.5999519347676074,1
48,-1.1960443896724864,-0.052469099415727534,-0.7256876742791636,-0.5408251507029327,0.2188368494973017,-1.9833761641699783,0.891332331777797,-0.13281351342658063,-0.4637742350660385,-1.6279996874358393,1
49,-0.44373506784397393,0.0033860927547155143,-0.4460360454966064,0.5048493972085896,-0.2712282653450195,-2.2694121061290726,0.6215298794510985,0.2481223738136798,-1.5943447552876513,-0.42189561736965475,1
50,-1.8378568368975405,0.9653298707495931,0.04920052714524112,-0.8042354139027624,-0.16160158939866826,0.3120513788454911,0.7209659796339642,-1.0863457351738723,-1.4930414217378472,-1.1628523253521883,1
51,-1.5585219053921764,-0.11681621424210699,-1.5762975198041647,-0.516415946037634,0.1005964433230193,-0.8461562222153236,1.1861520495668803,-0.5807654462395936,0.028899207205647252,-1.0454380324949757,1
52,-1.566898632785768,-0.14009461121228234,-1.4984076635951822,-0.5183196362299795,0.13271606253223484,-0.9258002763849624,1.38401702737723,-0.6120920113612744,0.008775618714003782,-0.9567393660096942,1
53,-0.36924889059355814,0.9040429040159761,0.2558587462592239,0.032226047543252874,-0.4954634093031947,-0.4608935257924188,-0.6098739549630785,-0.9360106710517234,0.10142311756093803,0.3799302639894054,1
54,-0.9791860948739816,0.4429852326308139,-0.5395391203539336,0.041551582040159275,-1.600248648339959,0.6980374688663283,0.4354367094451613,-0.11817092629239764,0.9263020050997137,-0.4792281939600575,1
55,-1.2902141893358505,0.5396944960488704,-1.616659751666053,-0.9193322797679159,-0.40541775898438237,0.21750249587528306,-0.22846576918925415,-0.6451119343962892,0.9420993923941183,-0.7354778532391171,1
56,-1.2643804187375964,1.2526004770468304,2.0465838809597248,-0.9671128877989769,0.5413743107573937,-0.6604427731175573,-0.07171688512307355,-0.4292549210493986,-0.6903080251041669,-1.4869085901002241,1
57,-0.8467864685137125,1.2451704131745507,-1.4905626583467402,0.9579657094782292,-1.3366441441758896,1.559153912310484,0.19935018187635445,-0.6748141350730923,0.4247695323650243,-0.8328855880721471,1
58,-1.4296895123312696,0.3644490035506067,-1.089249349314576,-0.21676640167010508,0.36122594153450605,-0.1499194738750133,-0.6781673323579287,-0.42927895105665215,0.06903952938711053,-0.2022625265983347,1
59,-1.0558935333393304,0.21965576449127078,-0.4598815778494734,-0.15454153343891164,0.48086176730301505,-1.8905695568407457,-0.19308006502883104,-0.06156344484208173,-0.18163519923816523,-0.4874750668158751,1
60,-1.1788728167220133,0.9282885125169418,0.005055707182575942,0.5278123561657523,0.8828916693188258,-1.4459838653239638,-0.9150312694658437,-0.8221703330619498,0.22927532942141346,-0.5553425972608372,1
61,-1.1649031059258255,1.2249845862866255,0.0912612498958325,0.7121906942112177,-1.272017793093535,0.045005872609695234,-0.9911961676444198,0.42717846344564436,-2.777477787106577,-0.4035823252698104,1
62,-1.503716411970419,0.3621419276587072,-0.9933753807672632,-0.24640903892901656,-0.023861668546354187,-0.7834720323017106,0.2551221135314436,-0.44975969605967875,0.14672018398345751,-0.5426307231865154,2
63,-1.6361452308551767,0.14641177983633422,-1.8234107633609862,-0.7677018564774616,-0.43762981483424385,0.29804899491900894,-0.2837597425510623,-0.2982205667609826,-0.6490148244049965,-0.2571115514487677,1
64,-1.7598542496053178,-0.2255980068203469,-1.6116062071216757,-1.8086701983134932,0.03290916165143121,0.17709557945814605,-0.8714546415692219,1.210783719030027,0.6054349992887209,-0.16530952094400134,1
65,-1.7598542496053178,-0.2255980068203469,-1.6116062071216757,-1.8086701983134932,0.03290916165143121,0.17709557945814605,-0.8714546415692219,1.210783719030027,0.6054349992887209,-0.16530952094400134,1
66,-1.5070916967164845,0.18991578346323998,-1.2312442735416784,-0.4334351871226802,0.11212708886403697,-0.824951158184492,0.08041057636153616,-0.6447112988085378,0.39497561237460144,-0.14624593031521876,1
67,-1.9187969789180535,-0.3131298011535616,-1.6389342772853783,-0.6839179504976552,0.16408590434720555,0.17245096380886527,-0.08929427330631885,0.4179753829694284,-0.38190119784746435,-0.7338035772416489,1
68,-0.9444052695192163,0.8205814514500565,1.4865800981694173,1.4661646913404387,0.9530647003071161,-0.12696231990197884,-0.5043359459395251,-0.4809774815689179,0.03370705011503487,-0.770768450782008,1
69,-2.341008513704632,0.32435169413910114,-1.022427976236876,0.4667096757731212,0.38189847123305254,1.6622230070674935,1.7133270857122591,-0.9899716213643971,-0.7313578489021394,-0.5562774334226418,1
70,-1.5356134686302547,0.28865872193956027,-1.2566880400497782,-1.1007239616457964,-0.3472276579816036,-0.12291033274121464,-0.0731422315119967,-0.7666866669320753,0.20559741826468883,-0.940927022616686,1
71,-1.1049534309050029,0.4656937151849878,-0.9544617810755723,-0.7490498862135371,-0.8144927775017851,-0.19262501440503738,-1.3203103157354195,-0.209036304353381,-1.0269601257468435,0.36551492590858253,1
72,-1.1141614695451465,0.42958987542602706,-0.9855017973952407,-0.8257325563110338,-0.8371376682029051,-0.04263031528081046,-1.3331377063505754,-0.3421195563312246,-1.1143845286474572,0.18510174474617944,1
73,-1.5298804379139541,0.7941525368976766,-0.6612248445768915,-0.9962023230147153,-0.22162006185691316,-0.4450593432054179,-1.0132516178398112,-0.41466351263901347,-0.8279862349238831,-0.7371001664843362,0
74,-0.9665335613343455,1.4994967465040934,1.1891459783777154,1.5652455110822345,0.5329413806973419,-0.5344019507353636,-0.3586000184895654,-0.9282500691081303,0.15543603904365558,-0.24397070155974104,1
75,-1.475854012553266,0.8767927252648948,0.8229420007966177,1.2677834639565086,1.7353993383359099,-1.7180522496079906,-2.009011384076871,0.9399173830117081,-0.42167213623708744,-0.27787468674127674,1
76,-1.475854012553266,0.8767927252648948,0.8229420007966177,1.2677834639565086,1.7353993383359099,-1.7180522496079906,-2.009011384076871,0.9399173830117081,-0.42167213623708744,-0.27787468674127674,1
77,-2.034210112688218,-0.09438806997265237,-2.248867372686461,-0.4858221728832293,-0.3793502128372608,0.5246114215797544,-0.8381467535369934,0.7337123782176307,0.4128324794685297,-0.12017597674625334,1
78,-1.434983328742514,0.0037713175558947093,-1.6398159742908323,-0.7048804839569165,-0.7078751498001119,0.2587441873234588,-0.7972421397951626,0.29150799912822883,-1.251273341319816,0.26408017552977214,1
79,-1.4501601347680795,1.338630110010252,-0.41219056483079686,1.7491659865368523,-0.6280802894472525,1.9370778023140593,2.1465123154364485,-2.3139151109608433,-2.223548578248736,-0.07629039581089045,0
80,-1.3413869169971038,-0.11475858966111074,-1.1044102230721964,-0.4612365979233458,0.2904308496834817,-1.9940133272114016,0.6759806540840905,0.004603442941514437,-0.632857754112291,-1.3573482411526074,1
81,-3.149781090715743,3.8092916098441005,1.4977028763751359,6.04725484040386,-7.356647774050472,-1.8112454744586002,1.5899392048975447,6.676035627273024,1.814272685003305,1.7577741124496986,1
82,-0.8754042261553072,0.7495354670110492,-0.14911830224867956,0.38255782654582426,-0.06692247059744783,-1.4567647850451226,-1.2363874410803966,0.1106081196210983,-1.3470759529992384,-1.2385847384170041,1
83,-3.4083937239475173,2.8954816200434697,-0.438822564887714,3.8378888468234176,-6.915036816723084,-0.37020366779642344,2.0745389283847384,4.986707527314006,1.8042096665765994,1.873570108305206,1
84,-0.8690495087990433,0.05155123556904475,0.0956291441507638,1.848405857103951,1.0175059027121927,-1.467650200093673,0.45772811665084995,0.46316213145976587,-1.1331635426374078,-1.291848581500487,1
85,-1.3224658352382779,-0.023485844289398237,-1.2281605924544368,-0.12061782680453706,0.03736099954477542,-0.3161421912819997,-0.0821691616295063,-0.10972106644795462,0.13107582815879298,-0.9210855030078163,1
86,-2.1975917112171803,2.198758807198862,1.1005394284283758,5.251737239998592,-0.5951041128082074,4.169529324630187,7.066324439115211,-2.6103508181169404,-3.7488313324819535,0.5783556624669531,1
87,-1.4109450787171602,0.2794600556842999,-0.5241888623636399,-0.1599659159960883,0.7440344589982701,-0.9260236386681727,0.10923454814928363,-0.6304509296847045,-0.49709583033505833,-0.8970215888909497,1
88,-1.1987933469994647,1.861498292294214,1.0363452608030008,3.1135552689157353,-0.3773873643434082,1.3486422734472208,2.0462356116216154,-1.745983500507159,-1.1662082050037639,0.14606641113059263,1
89,-1.66242436068376,0.29658910378157793,-1.8862571055899116,-0.8456995441523468,0.23493608094721707,-1.1836707207040083,-0.250569489781508,-0.5413272584062415,-0.15347069356278756,-0.7983261442423777,1
90,-0.3071453075082035,0.6306686887552807,-0.5707003723064402,0.11790298065005529,-1.1449890490135775,0.3834276750014067,-1.1153491462186929,-1.1978040147561164,-0.23288589560290754,0.0822470190515631,1
91,-2.1975917112171803,2.198758807198862,1.1005394284283758,5.251737239998592,-0.5951041128082074,4.169529324630187,7.066324439115211,-2.6103508181169404,-3.7488313324819535,0.5783556624669531,1
92,-2.245140721597563,2.2548040590000484,1.134745979408968,5.356955658187432,-0.5352285607898328,4.141882174037719,7.228391329274514,-2.634560892667111,-3.9074466245729624,0.466477144443227,1
93,-1.4109450787171602,0.2794600556842999,-0.5241888623636399,-0.1599659159960883,0.7440344589982701,-0.9260236386681727,0.10923454814928363,-0.6304509296847045,-0.49709583033505833,-0.8970215888909497,1
94,-1.3097546870070158,-1.0032089514146205,-3.6028490073905104,0.2330441294305432,0.03869361247601254,1.3060520057030451,-3.066035862760186,-0.009713218500403435,-2.0696013098620685,-1.910015987407288,0
95,-1.2288953806996277,-1.69608553127303,-2.2804726772788926,1.7298596156465025,1.5525567706791248,0.24895152236008705,-1.6039940833684572,1.8657321841111376,-0.7956204591016052,1.3671380547655925,1
96,-2.0605100528376097,-0.06740588315741589,-2.035390372443672,-0.7941536500222198,-0.3963733612350064,0.5563728182192653,-0.29702207575466916,0.8702415815016408,0.1876476419399462,-0.10465065621549194,1
97,-1.3744986128742311,0.32631810380345183,-0.4575234042154877,-0.643652520037612,0.00197038236600686,-1.1434901437780651,0.9966437246664132,-0.2576743898174585,-1.1590282616352265,-1.4009373767039424,1
98,-2.2015103571834067,0.278759850916881,-1.782582707583883,-1.4492580152592967,-0.17331343182358086,0.7014233216183093,-0.7199976979872642,-0.07915443783251878,-1.114042255381211,-1.0648655040599009,1
99,-1.4318741816154508,0.6594915880425821,-0.7448982133022447,-0.7302537037187888,-0.2002726718646453,-0.7217555267563935,0.09895942089176117,-0.9579243297595276,-0.03510632648243642,-0.8083771195182096,1
100,-1.59373449148869,0.5173339157963003,-0.4242079605455697,-0.12505655110304043,0.40027932549300516,-0.1980203667077982,-1.0154740222626062,-0.0015245805630146934,-0.4806763964188367,-0.08803557516813085,1
101,-1.4127293601545257,0.09505485125595253,-0.04252304844263026,-0.5430041386018736,0.2853868900688147,-0.6436723879812014,-0.2522337530376329,0.22539189331886886,-0.12396815841504692,-0.843954838124673,1
102,-1.4318741816154508,0.6594915880425821,-0.7448982133022447,-0.7302537037187888,-0.2002726718646453,-0.7217555267563935,0.09895942089176117,-0.9579243297595276,-0.03510632648243642,-0.8083771195182096,1
103,-1.1976205963164044,0.5532795715120628,-0.6524547443127562,-0.9775553273260261,-0.3296546729126801,-0.6439711147039245,-0.5724903664532152,-0.7080721735418757,-0.5276655002460667,-0.08233006401886199,1
104,-1.1826379675941132,0.11640250701529627,-0.649456340564891,-1.0090767280797894,0.07347568729065776,-1.4708892632216408,-0.11429217953968422,-0.07661950322015071,-0.5020939457217022,-0.6839831597633053,1
105,-1.1976205963164044,0.5532795715120628,-0.6524547443127562,-0.9775553273260261,-0.3296546729126801,-0.6439711147039245,-0.5724903664532152,-0.7080721735418757,-0.5276655002460667,-0.08233006401886199,1
106,-3.192775420102562,3.851803576731098,1.6000363360649097,5.984343180680147,-7.55133106530222,-1.82931912536007,2.1369610202599576,6.582755160903587,1.7042604512007493,2.0312254735843376,1
107,-1.5052101495540526,0.5137729349086436,-1.2335976614736497,1.1832544874090112,0.07637868498465544,-0.6495935753199323,0.12092238056344014,0.16948238823224263,-2.2418143120798804,-1.2560195235979272,1
108,-0.9867393724350533,1.0008135155186948,0.5771600109363635,1.6834361631344814,0.6829753690829988,-1.3164061645035878,0.0024737915376794217,-0.0324353098936337,-0.8767148635817521,-0.3735823578695744,1
109,-0.8782480990070529,1.4860146372280898,-0.031711503612234335,1.0449259809038185,-1.8078883534068246,0.9081437547203498,-2.1667952788539737,0.1917808811882872,-2.863111190243371,-0.2905544289605165,1
110,-1.8057752881061861,0.8892985112710603,-0.3306624676436648,0.7682068489009765,-0.7745483608153905,0.5399592394625574,2.049471995968173,-0.693051531741938,-0.9432691434389558,-0.5958916315474286,1
111,-1.2866380675620503,0.6260007431415265,-0.6338652172597192,-0.7776861729377353,-0.9920610324566941,0.9912798184840532,0.7027805563275228,-1.1360743474566752,-0.7075299964731694,1.5437805471081496,1
112,-1.2020930094300004,0.6412759344101308,-0.5945082037553432,-0.6533698039879681,-1.0328678200276524,0.9726219077934091,0.6498988735057423,-1.1627936885477874,-0.559273056386124,1.4697465553798836,1
113,-1.1340500336088963,1.2183979693724265,0.940783846690052,0.4375919403066286,0.9918847247914218,-0.9215786677942678,-0.7024225777446539,-1.182369075885275,1.28170481309204,-0.3003448148267534,1
114,-1.8057752881061861,0.8892985112710603,-0.3306624676436648,0.7682068489009765,-0.7745483608153905,0.5399592394625574,2.049471995968173,-0.693051531741938,-0.9432691434389558,-0.5958916315474286,1
115,-1.1371915816186697,0.7373609563864678,1.0198644668171983,-0.582094542930019,-0.4878372497418143,0.26478364376546193,0.4735052936127497,-0.5245639878386501,0.6817200611207136,0.5455273178254191,1
116,-1.5244701951475714,0.5407831026628293,-0.4017415002778306,-0.20918899741785174,0.6128622377247585,-0.5246760826564547,-0.6329049551527256,-0.34151443803339354,-0.08092516847574402,-0.3207154060653414,1
117,-1.5511866771739657,0.3227806762011574,-1.1131268210664713,-1.1290444229387644,-0.06695861517650685,-0.9528357110450355,-0.21083764196353907,-0.4626135178184272,0.36900362175005585,-0.26163244192139906,1
118,-1.6817892077533552,0.39438243633746334,-0.4933323974225183,-0.7150038854511621,-1.2063039030939728,0.9124946348133206,0.3978566728824597,-0.09337041086261916,1.8167224885419462,1.441041673017779,1
119,-1.2339077690933988,0.3577665873708516,-1.7370640029485553,-0.5170230182370742,-1.343221050886029,0.012185062049259643,-0.4949026927174548,-0.48214227984275987,-0.6146656066362214,0.04173367742929679,1
120,-2.316553764654959,1.148640838980176,-2.0948599133076313,-0.702088730643149,-3.3089525103359865,0.7890855339230146,-1.4291878185433398,1.269983909577987,-1.931493522584463,0.8770092283935659,1
121,-1.6817892077533552,0.39438243633746334,-0.4933323974225183,-0.7150038854511621,-1.2063039030939728,0.9124946348133206,0.3978566728824597,-0.09337041086261916,1.8167224885419462,1.441041673017779,1
122,-1.9406862364371316,0.278326383259372,-2.1512400226122255,-1.310086567284889,0.369321636003731,-0.724498831810825,-0.20918429941323216,-0.5239053973706947,0.04145082058930373,-0.4581048322823001,1
123,-1.8229064497791505,0.38950226577436486,-1.882201348397118,-1.1959417547206104,0.016775014460726437,0.03484679636038376,-0.5288479515855945,-0.7933159675584528,0.4303440156834765,0.00046219881679654694,1
124,-0.8856115526733327,0.2496851467254277,-1.0354849702482638,-0.38204162326456637,-0.4827300926148402,-0.745110229452308,-0.9595359274794065,-0.8105623248180861,0.24861262147523192,0.9326187073036114,1
125,-1.6037066354609368,1.4201490957013374,-0.8922020036611036,-0.12193873401498721,-2.2176997775162133,0.9999617785141476,0.423745636462634,-0.8699794047412704,1.344294348183756,1.1850645812566776,1
126,-3.017099975072908,0.04526589874824242,-2.566782990755055,-2.024065951363689,-0.16424467490990402,2.59372694755923,-3.075421053726882,0.4160310876080064,-2.141083911674786,-0.5340999176696267,1
127,-3.003556394563586,0.024629035294162792,-2.623264405994468,-2.025201830843215,-0.16715225431790642,2.5246071871596607,-3.125546683845554,0.5125676680146702,-2.1305664426350304,-0.5428530450828937,1
128,-2.19634713284078,0.21519370321775194,-0.643878503638099,0.7253063895769158,1.139982797903149,0.6473713119319996,1.3923391979282604,-0.7895797752232895,-0.7604809082805564,-0.44048064907641316,2
129,-1.239021374436073,-0.24964949727531463,-1.190148623675283,-0.26301765349583145,0.2329368536392034,-1.983985970029573,1.0350982627912673,-0.039029948862434716,0.08619449936940543,-1.0438295880669584,1
130,-0.9567942795966592,1.3442012969237227,0.1473180625233871,0.9005948020422558,-1.4044293125367542,0.34905372932910866,-2.1803307784424497,0.5225383303542536,-2.8703464099987475,-0.43624474296715365,1
131,-1.1029241408515487,-1.5189634267453962,-1.6309219543733173,1.0596304997289134,1.270185781493862,0.8867146254029886,-0.30250382014080485,0.9643504541381983,0.15018011244355492,1.5622375239141473,1
132,-1.1029241408515487,-1.5189634267453962,-1.6309219543733173,1.0596304997289134,1.270185781493862,0.8867146254029886,-0.30250382014080485,0.9643504541381983,0.15018011244355492,1.5622375239141473,1
133,-1.3167058877007372,-0.38688079822137383,-1.6224663205178909,-0.5315759707934278,0.01175178292196952,-0.4962818287703947,0.8014267085791782,-0.8768779424429366,0.5701017216963644,-1.055408693684663,1
134,-2.1099507042438987,0.41062496767922013,-1.5778528860575147,-1.8690579217035654,-1.2620105592088038,1.971792988521138,-0.9422910739876377,-0.2567477846242482,-1.7212104856544341,-1.3308724100665466,1
135,-1.838500988347985,0.8560396276072287,-0.7816238335895104,-0.1346263208461547,-0.8977692941724014,1.5473192346662406,0.8869789375195907,-1.1925357264857306,-1.1557564696034652,-0.27149793559776486,1
136,-1.8734941114506314,0.8180989500934274,-0.7182954179917913,-0.30609656490461756,-0.5946742461612784,0.8650331179051974,0.6603455071485613,-0.9165372087208858,-1.2027959687944774,-0.28595259817235413,1
137,-1.2141880680498978,0.49740708831335384,-0.5787518901664773,0.6370806580812106,0.6915414755929432,-1.9161806434270796,-0.3153780677429079,-0.08529740145688339,-0.5100517011191102,-0.9267327204296925,1
138,-1.0194354413571882,0.407028578489403,-0.8923383270003165,-0.45993935499516087,-0.4893803157182044,-0.3609424159328061,-0.5602938466985822,-0.6700641317787741,-0.6101583342840966,1.0081064705959306,1
139,-0.9730411325552425,0.41684194245978545,-0.8835596044286212,-0.43044466954073507,-0.5709464030102924,-0.28409874637928384,-0.5874376772367438,-0.7308624931374361,-0.5859177313773366,0.955605121110003,1
