,c0,c1,c2,c3,c4,c5,cat
36,-1.9995209165655965,-0.4559354733591803,0.64892543841661,-0.0721135053033778,-0.004186240276179456,0.14583278445798928,1
37,-1.07858713341658,0.6150236216148848,0.25362184777635055,-1.1049597920999334,0.11474592860359668,1.0471167797635283,2
38,-2.4551808726140028,-1.3122409612062422,3.2300649131541332,1.6391060688096595,-2.8006847734486953,0.5564106099074934,0
39,-0.8794718284528719,-0.2984994163232495,0.4021863287382058,-0.33306492537357485,-0.14316062152690548,-0.7468651440517254,1
40,-0.8794718284528719,-0.2984994163232495,0.4021863287382058,-0.33306492537357485,-0.14316062152690548,-0.7468651440517254,1
41,-1.3644791341670046,0.951633883185024,1.3064320986492275,0.19000131962922406,0.04888247573781909,0.5930247045465297,0
42,-1.4553592340921877,0.1996519426040968,0.019138648188123306,-0.5049519518598292,-0.8458695735617531,1.086437092025238,1
43,-1.8085826922460357,0.22803682901787253,0.8830799756408276,0.382104965474732,-0.5199623311646572,0.5357407898969769,1
44,-1.880888457046438,-0.7087001400632849,1.853289556367143,-0.6621289711936175,-0.6472018641819846,0.7630408639655829,1
45,-1.6132124975997344,-4.197560679651071,0.536215109531385,0.07404902518531191,0.7855548843244903,-1.366811333420242,0
46,-1.1662938474218572,0.5624331386943403,2.5929990207341578,2.0393115871149177,-1.7708117802100252,-0.8000594990408203,1
47,-0.9824427878842469,0.8649695296694823,0.12336352390752704,-1.5406214433130416,0.9063004203703834,0.7096721353881167,1
48,-1.2017063314285674,-0.3378764153688566,0.8773153734813249,-2.1457219606994107,-0.7649926151619464,1.3227780958267237,1
49,-0.19141085340989195,-0.6290969357105646,0.8373778486130219,-2.082302183434109,-0.9793451440084354,-0.177870317350017,1
50,-1.7674192852713528,1.389009719282507,1.0959033289381837,-0.11013786428402189,-0.9928215485940763,0.5338222829425495,1
51,-1.4261095939077257,-0.5118464393380069,1.2948566427579389,-1.3171080497415801,-0.6377803409656161,1.1642737026598684,1
52,-1.4312561138972069,-0.47478336761359097,1.1910169825582388,-1.4859640814765422,-0.6678642441376489,1.0892713247398775,1
53,-0.13023781854230498,1.001677794042679,0.6645248352233466,-0.05811180531280307,0.6585632816193746,-0.22379556349170193,1
54,-0.5163253609049611,0.42294715537002814,0.47966407475526046,0.6920515067784399,-0.5137761292092129,1.2556493641693922,1
55,-1.1557406406484803,0.11835615461090064,1.5322426282781765,0.30983570684354106,-0.13869022542571888,1.231679960788464,1
56,-1.595043743111548,2.235239360135913,-0.260324857340233,-0.7398322599009375,0.23944657062478855,0.7991366144399085,1
57,-0.09951140026507094,0.2874839897360922,1.7717862563610742,1.5600199386072595,-0.181581828444384,1.3483924928954456,1
58,-1.3529083071769916,-0.2776342601506539,1.3184261606671646,0.1383885957260099,0.34859438811601123,0.18701592695828706,1
59,-1.0812612808287894,-0.24781705763133527,0.9611026050554575,-1.616913550675976,0.3579891561101029,0.29015832951189696,1
60,-1.075174960354785,0.3440758703342306,1.1969383605675532,-0.96009332749303,1.740526954255773,0.4025857111475494,1
61,-0.7793343509628785,0.6526810210031482,1.6595681414144314,0.8210678329842004,-1.193002673909627,-0.6712424724680837,1
62,-1.328849757724149,-0.08551834565961243,1.213507453844142,-0.7896922396367538,-0.02349797474958845,0.6823851497146193,2
63,-1.509576018267526,-0.40900737674373694,1.7972473188685931,0.456193371059559,-1.0092575707603633,0.14100395253223078,1
64,-2.133195206404787,-0.7065970423700942,0.9787308704362917,0.4908858756751369,-0.8674668672599932,0.3839233867554772,1
65,-2.133195206404787,-0.7065970423700942,0.9787308704362917,0.4908858756751369,-0.8674668672599932,0.3839233867554772,1
66,-1.367660819169271,-0.2492558192885187,1.2545801621014565,-0.7840542664586195,0.16835779970048542,0.4162024470098918,1
67,-1.949736866737598,-1.0176199833243762,1.1678184986035436,0.2099724825758666,-1.0266822100242792,0.5608638637633195,1
68,-0.767658517761599,0.6372333866449094,-0.28484238716865634,0.06260596119817592,1.7808272703017538,0.47083579603799997,1
69,-1.9747283313546657,-0.0069700512580379275,0.9895852026644277,0.6027544141726892,-0.542732155910422,0.45866171573104286,1
70,-1.48484025569915,0.20819166300026215,1.3966060038492778,-0.07656069394461029,-0.5008040894914695,1.0816813733477113,1
71,-1.0357922129590282,0.2190080001399404,1.6924474475283078,0.5485780476211264,-0.6028318317528509,-0.6653461737594976,1
72,-1.0540947210363814,0.25221294374397446,1.732102388164239,0.6826240984206944,-0.6997623356459229,-0.54055871435568,1
73,-1.5809195498833117,0.6110207655580412,1.665191267525981,0.07026880382292376,-0.39740063491270033,0.29120968447766876,0
74,-0.5689880294909162,1.142682355310882,0.4035560459087496,-0.3155788844088055,2.0185150021431726,0.19153129623548065,1
75,-1.5883847009572798,-0.36477057370667076,0.5973188094069937,-0.696756328736368,2.07747224869103,-0.4554934033300391,1
76,-1.5883847009572798,-0.36477057370667076,0.5973188094069937,-0.696756328736368,2.07747224869103,-0.4554934033300391,1
77,-1.9179516496437905,-1.2132657272010858,1.6973324871288558,0.9550166380219074,-0.5593086643540085,0.44480458560999153,1
78,-1.3544270735582347,-0.5877428898055828,1.7059483078277191,0.7300860435439207,-1.3320829715765532,-0.6059499567558274,1
79,-0.49869591566378035,1.1252809882069679,1.492448493502649,0.8571307828357925,-0.6715756277136772,-0.37073527444147697,0
80,-1.34050103500784,-0.655317409803728,1.2077282365837045,-2.0575913757727946,-0.7518141254671767,1.002971898882561,1
81,-0.560008221019868,0.9052045324235268,0.5071255117038214,-0.491324278624245,-0.6063360989999458,0.933549750838645,1
82,-0.7745105472613637,0.04262218338226451,1.5024907657733186,-0.5949899726684481,0.04483879208260157,0.4173104664586974,1
83,-1.155936946353837,0.6157836250593013,1.264999094405226,0.2675349831201973,-1.7404686316519071,0.8817914552428721,1
84,-0.6128558842236344,-1.0841734133831498,0.3729873844544569,-1.4321327892493387,0.37356319873043525,0.5425823114368448,1
85,-1.20205430575,-0.6436542245659923,1.1159668959764157,-0.1993201097193259,-0.19452177605480897,0.9588278526002452,1
86,-0.21609686793061686,1.811715352670063,-0.005963810302836994,0.714473927751188,-1.3310223977385613,-1.0434954906906737,1
87,-1.4152960688035994,-0.058337339757721256,1.0436587631214302,-0.9754840048530721,0.20764295935085658,0.5215004665505728,1
88,-0.08186581724219259,1.4757302899858067,0.49294816221235105,0.43427043332446313,0.8925857407611183,-0.21548037502649797,1
89,-1.6226222987888683,-0.48047556486780363,2.0415666238741936,-0.9630013436076686,-0.30087060103956503,0.7030817710248495,1
90,0.08824289543764945,0.5500010563205596,1.2855060376242864,1.0481410290363398,0.12967987881188459,0.015727259257475742,1
91,-0.21609686793061686,1.811715352670063,-0.005963810302836994,0.714473927751188,-1.3310223977385613,-1.0434954906906737,1
92,-0.2471829627191908,1.8435249568752714,0.039703335688283055,0.6085298106230419,-1.3586322646838729,-1.007579616056855,1
93,-1.4152960688035994,-0.058337339757721256,1.0436587631214302,-0.9754840048530721,0.20764295935085658,0.5215004665505728,1
94,-1.3057857660117402,-2.762091804730617,3.537612985761726,2.66505978942281,-0.8083772137579592,0.6867852362225937,0
95,-1.2308266152113183,-3.930085444137956,0.9345128386446642,0.9640632054671687,0.5086462042380332,-1.8167327667607618,1
96,-2.0103303610462677,-0.961641412235565,1.431020093306441,0.7109472690786035,-1.0273993737914067,0.3658457696305468,1
97,-1.3507702835246473,0.24767360902689822,0.9372573922640349,-1.45272113788122,-1.2039436065295348,0.8675284537448182,1
98,-2.3452120674367,-0.12104525120824608,2.112610111956004,0.9060750971099205,-1.3220330413825516,0.5374426162256368,1
99,-1.3156624367669973,0.6003362993288953,1.3676578949203,-0.695041409096134,-0.11441151857686582,0.8331655915650933,1
100,-1.6041634863581986,-0.000884562833051385,1.104395959793516,0.25168427583517305,0.3475125398534335,-0.23011628776925036,1
101,-1.5396384615096224,0.02104410461607243,0.36136776464702114,-0.48185280878887576,-0.1532655433306347,0.6349128720550985,1
102,-1.3156624367669973,0.6003362993288953,1.3676578949203,-0.695041409096134,-0.11441151857686582,0.8331655915650933,1
103,-1.191782681476543,0.584836754351722,1.375942003070133,-0.3104058141341907,-0.28520441990822126,-0.08385612294449515,1
104,-1.3167301869700268,-0.0015716083487868136,1.0220046658585553,-1.269771514595167,-0.5576285494292752,0.395793563301473,1
105,-1.191782681476543,0.584836754351722,1.375942003070133,-0.3104058141341907,-0.28520441990822126,-0.08385612294449515,1
106,-0.5397986086343017,1.1143505470278074,0.35554685732332547,-0.7382352068470966,-0.8975344402403043,0.7379070210742777,1
107,-1.1163168993376613,-0.8607425756969561,2.028711910743979,-0.4618671196651169,-0.828509653638727,0.25516723439242056,1
108,-0.645903288333509,0.11490175918858801,0.6654889063109309,-1.1125146761268367,1.0470184302052645,-0.1342703884244456,1
109,-0.3662786301358868,0.8027611004094277,2.152961961935605,2.211953183574856,-0.8571761239101127,-0.8070670295633156,1
110,-1.1883377499855021,0.7013276919132427,0.8753358200456974,-0.30065578027044026,-0.9481880425397939,0.5963980590294198,1
111,-0.9721858676086402,1.029082328097794,0.8804385566252759,0.611657353865014,-0.9599184264479146,-1.2902183144851143,1
112,-0.8557660155250953,1.0207779816060787,0.8483861953778923,0.6353767700020054,-0.8249307853055147,-1.1591258349867684,1
113,-1.0345175534235374,1.1577801357626893,0.2613700678576191,-0.6570281900067854,2.41659393731364,0.6026798325807067,1
114,-1.1883377499855021,0.7013276919132427,0.8753358200456974,-0.30065578027044026,-0.9481880425397939,0.5963980590294198,1
115,-1.0194680086349481,1.4989136577443352,-0.5589886953896013,0.03051883251123719,0.1513408621802788,-0.037336019601472904,1
116,-1.524871778049818,0.08549250298902664,0.9613426478040031,-0.24979975922931524,0.5222127611728644,0.14463385420032276,1
117,-1.5724586226451778,0.12400028052174862,1.3022650681667782,-0.7824991965714848,-0.11968132614208492,0.4781272820306069,1
118,-1.3736228346399961,0.6469741234478518,0.036332717618150316,0.7469303207327652,0.007064135710883518,-0.09223348162063903,1
119,-0.9008528059703537,-0.07721386988925011,2.0426347277212997,0.44990252186323776,-0.954644599653053,0.044165186424751646,1
120,-1.781249945567973,0.3119165803414918,3.1264629655263123,1.9088489137153604,-2.5213412656430796,-0.9568532178552819,1
121,-1.3736228346399961,0.6469741234478518,0.036332717618150316,0.7469303207327652,0.007064135710883518,-0.09223348162063903,1
122,-2.00167794670103,-0.42697517356372355,2.098483322599754,-0.6545989002712187,-0.3931803891464801,0.4834994473594232,1
123,-1.8053151026343974,-0.053486239019667856,1.9115151674390383,0.18456389984079247,-0.024646931131489077,0.28975474920185895,1
124,-0.7000148104170023,0.0002638722172975126,1.3820536653687516,-0.16032571286296607,0.4973675190212585,-0.6005742673340343,1
125,-0.8223509630829051,1.336180842963116,1.193738647329895,1.0102274377258822,-0.14573817199212624,0.173041511336717,1
126,-3.427313722293348,-0.6250676821840121,3.0817163245246495,3.614555446488797,-1.6071913999947243,-0.5610397197150536,1
127,-3.4217094179950167,-0.7030396253933299,3.111871911990462,3.5829548126686004,-1.6243712310346579,-0.5539315543634303,1
128,-1.9741071547105171,-0.27920218555668086,0.7901137548652689,-0.23387973465107675,0.152203541440184,0.1404946251856737,2
129,-1.1469542393871812,-0.805639237048514,0.9340683348498464,-2.2010596025104494,-0.4544401676878947,1.1034581435743436,1
130,-0.5957683482174908,0.6362304709824986,1.9534371494139007,1.6686166496191595,-0.7842527008535602,-0.7844890477870298,1
131,-1.0539196885146156,-2.8233623818584053,-0.04432512063818696,0.875803410011632,0.3258452226064889,-1.4192267278777542,1
132,-1.0539196885146156,-2.8233623818584053,-0.04432512063818696,0.875803410011632,0.3258452226064889,-1.4192267278777542,1
133,-1.1717774887034504,-0.6528356799294239,1.0861027348430214,-0.8179216484014163,-0.34629995140649367,1.391674608006271,1
134,-2.189782371597363,0.5582505811554742,2.148359410857548,2.256912399221224,-2.2938446687740623,0.6718176354577612,1
135,-1.4074068332818617,0.943125512056915,1.4198688513986568,1.0437432155041804,-1.061697677434109,0.14149705755245964,1
136,-1.5666870036654141,0.8022058753827364,1.4219848863413271,0.5100595010473152,-0.9598063826667177,0.03437816144157854,1
137,-1.0758316374704273,-0.47864653445942984,1.3656174234219387,-1.543341466915639,0.6509597427798411,0.5098191694435513,1
138,-0.8513207269428075,0.22544138581885043,1.3789386130344303,-0.011920247046236282,-0.15637729164110115,-1.0111312313731664,1
139,-0.7805650206622035,0.2554369535447261,1.3760056150821522,0.08391699974748798,-0.16401594969717517,-0.9414928809061169,1
140,-1.4074068332818617,0.943125512056915,1.4198688513986568,1.0437432155041804,-1.061697677434109,0.14149705755245964,1
141,-1.5666870036654141,0.8022058753827364,1.4219848863413271,0.5100595010473152,-0.9598063826667177,0.03437816144157854,1
142,-0.912776552903114,-3.5128889729177764,-0.9987369058533964,0.6635948685956954,1.1375935572249183,0.10879450910179811,1
143,-1.176539165497432,-0.43627556603430245,0.7348263751414368,-2.1411567481979814,-0.8366693555409963,0.9634848252363354,1
144,-0.912776552903114,-3.5128889729177764,-0.9987369058533964,0.6635948685956954,1.1375935572249183,0.10879450910179811,1
145,-0.3309957321148584,0.9095233140016151,1.574180964356104,1.4835311856113431,-0.7844436830567655,-0.6923523824669441,1
146,-0.9554316796232901,-1.5239001262889544,2.0961336802613264,0.3797818576926872,-0.6872657984454981,-0.3790465339839495,1
147,-0.7070649262925938,0.953373700315744,0.6699780080968069,-0.6016126563556705,-1.3342683295190367,-0.35776687034188936,1
148,-1.3321706278389083,-0.6981357696808662,0.8203936533932955,-0.756557600733453,-0.09095154180541787,0.7631548638507342,1
149,-1.427340925594192,-0.598545747128776,0.5906305700937762,-0.8008149924115002,1.686225851595001,-0.176679561045017,1
150,-1.323337628006016,-0.245622744732081,-0.07350665861860876,-1.6830037360504104,0.10588428124403057,0.9517768603281744,1
151,-0.34913870006498793,2.836464063734735,-0.1801856576639719,0.979508226745801,-1.754326719586718,1.8277814388576348,0
152,-0.7902881567350011,-0.17539248410979932,1.2690210231057226,0.758508776913515,-0.13476468756281548,-0.3036350542469877,1
153,-0.7902881567350011,-0.17539248410979932,1.2690210231057226,0.758508776913515,-0.13476468756281548,-0.3036350542469877,1
154,-0.25714477817592013,-0.7285799186307523,0.7994899727906043,0.2740465294656685,0.6349497436803524,-0.8457773307493962,1
155,-0.2846193607978673,-0.726383939989287,0.7896536440763128,0.2328447159420002,0.6124593313577292,-0.8851677890187368,1
156,-0.25714477817592013,-0.7285799186307523,0.7994899727906043,0.2740465294656685,0.6349497436803524,-0.8457773307493962,1
157,-0.2846193607978673,-0.726383939989287,0.7896536440763128,0.2328447159420002,0.6124593313577292,-0.8851677890187368,1
158,-1.7011542904646935,-0.5312999928816425,2.066408654459614,-0.3424494603110885,-0.32633431734792456,0.8935125397569639,1
159,-1.0547675892088222,-1.0487578167427953,2.301255064076643,-0.3592093224125698,0.4362931258841548,-0.49709635352890685,1
160,-2.130430080529872,0.5902137708933206,1.951695744881128,1.3281159911318199,-2.454601109088802,0.748880857302573,1
161,-1.5628692882646298,0.7847946082309343,1.3013399552861185,-0.1412535116803928,-1.677021322677217,1.1952988166360325,0
162,-1.3204516861828137,0.05529189825778705,0.8323046539637904,-0.19585538707427827,0.03084728157267713,1.0209041234585017,1
163,-0.3442316409293578,-0.10004275178877757,1.8778972253179014,0.8465884917551872,0.1075860079976065,-0.02543931886567973,1
164,-0.33329732610741236,-0.14228939663148393,1.8448301549934318,0.7372766519407039,0.049054484020994014,-0.06040362550986807,1
165,-0.928221501163468,0.711203578250775,1.2178338843713274,0.3719349634238162,-1.1479155377622055,-0.6327077856311111,1
166,-0.8882053548549921,-0.4570805937760778,1.2957455413726404,0.6157561042239451,-0.9631468637726125,-0.6770350075537661,1
167,-1.1398283931511228,0.0029449734044424587,1.6456011310145375,-0.734396396255887,-0.2317445866808833,0.9814895692630119,0
168,-1.5445635473063832,-0.9560379114503472,1.2853220663183254,0.022375027076054765,-0.3852009143146123,0.12340491696934319,1
169,-1.0499008789115953,1.2282116731737773,0.923748488588985,0.7017914048719704,-2.5777701644007505,0.682865979078532,1
170,-2.299623605522255,0.32335942140641505,2.3843558435246774,0.49810961392960845,-1.2805064944587887,0.6643156370778786,0
171,-1.361418563128202,0.5337443861317128,0.7514341796733908,-1.564892171210859,0.040813116699008556,0.906242342981996,1
172,-1.361418563128202,0.5337443861317128,0.7514341796733908,-1.564892171210859,0.040813116699008556,0.906242342981996,1
173,-1.4283894017707788,-0.8840767060027545,0.5313138539456357,1.2121124513502821,0.15937985369863467,0.7472113859109687,1
174,-1.1201893092154838,-0.0021360444458311837,0.6308994257626036,-1.674307111161116,-0.0656737628000138,0.5798292953502137,1
175,-0.9404406437915955,-0.2613020475591559,1.1937144937771675,-0.6801044980610266,-0.37484552953810124,0.985135695703593,1
176,-1.1201893092154838,-0.0021360444458311837,0.6308994257626036,-1.674307111161116,-0.0656737628000138,0.5798292953502137,1
177,-1.6704856141228237,-1.0593909135786987,1.0872303897036468,-0.5399168905315229,0.9888733775579169,-0.23344486678044854,1
178,-2.04634500061846,-0.6427208418509343,2.233887859958225,0.23141361461827595,-0.9144898842648918,0.49531061656268605,1
179,-1.4941074559670264,1.1470851309481838,0.9500571003968272,0.08415775658821385,-0.4652179388640905,0.3176022121462642,1
180,-1.4941074559670264,1.1470851309481838,0.9500571003968272,0.08415775658821385,-0.4652179388640905,0.3176022121462642,1
181,-0.6893912246754801,1.4713766796295527,1.1442131145052459,0.8737982189700914,-0.4910919143303761,-0.5055266289551343,1
182,-1.5447714372748698,-0.35237356946893916,2.1913802944692407,0.21051942036760019,-0.5481659502032783,0.6349885638785941,1
183,-1.3160957701997118,-0.8639294492453198,2.106752029450583,-0.627769088925679,-0.014599265332338495,-0.3145647526095616,1
184,-1.3831842884046748,-0.8318199362181334,2.0635095282602496,-0.7080878470390852,-0.2903307555362501,-0.3789207087036948,1
185,-0.4556028407421992,0.8352961594986775,0.29451322582199585,-0.5426029069753624,1.3502083001955152,0.22426560502832865,1
186,-0.7653201038163078,0.08718794020816406,0.9874814585939129,-1.3565228138023195,0.1591628459993254,0.19964737324598936,1
187,-1.825420850134321,-0.07072982505137337,1.633949882707711,0.12720109933417095,-0.5117877322473928,0.4953484340451971,1
188,-0.38593929727852055,0.7154839840809389,0.9522221393979421,0.014315895307819525,-0.5727293497843954,-1.7876812428402191,1
189,-0.3208889618053513,0.7100580681816924,0.9388298531094565,0.04165765841202457,-0.49381158038684575,-1.6755746059822678,1
190,-0.4329118191427888,0.7570518707138209,1.0799309759696811,0.13932073166186432,-0.07314754383309163,-1.0663889083085767,1
191,-0.832300003848966,-1.3385574114232668,1.20236047805398,-1.3930381582757823,0.9313736528470602,0.8711627322287883,1
192,-0.6152069411509832,-0.03377494613480378,1.5781320516695212,0.2899748686209564,-1.3321785581736667,-1.2173473169487488,1
193,-1.4767924659887794,0.2536322805699316,0.8777903457246027,-0.6406672277493116,-0.6807001066754842,0.6290247951414205,1
194,-1.4767924659887794,0.2536322805699316,0.8777903457246027,-0.6406672277493116,-0.6807001066754842,0.6290247951414205,1
195,-0.5322028235447889,0.5129660195308297,1.4344658242069648,0.5514517656844192,-0.48131350323253036,-0.6738329596544828,1
196,-1.3446924380524348,-0.6549396853058124,1.2556796966341464,-0.010965921115956921,0.15700878219620698,0.061934095495624814,1
197,-1.411158916897157,2.3885290146470424,-0.7250280845159922,-0.4464283527621082,2.122396914276211,0.39526222457426724,1
198,-1.6645606465543639,-2.6684298099646946,0.8041053649568037,2.377166238256135,-1.348544293647433,-1.5834895826467599,2
199,-2.547530824014948,-1.313955231162634,2.1726634967566723,2.8243642736574373,-1.578932469946674,-0.06975882541466613,0
200,-1.3701842172403993,1.1291303491128104,-0.4392829941391764,-0.8950324670162649,1.2524204429903256,0.497853708066682,2
201,0.3749873403125991,1.6489174097547694,0.4124055945082774,0.4748854032991693,0.1864089309237725,-0.06405264939595288,1
202,-0.9965694417203755,-0.3321587948461081,1.201213905165922,-0.8199540172738524,-0.46003282554102193,0.7934769823248697,1
203,-0.9102156974644112,-0.09494268733614739,1.052030684701748,-1.3709991650874467,-0.17025093997094035,1.1643247409888262,1
204,-0.9821629148171572,-0.08969252476955701,1.0631387009682938,-1.4034597799177766,-0.24898996670345178,1.0790832721049832,1
205,-1.8061393557276073,2.4470403231445137,-1.0103483720100883,0.059857157853753847,3.469583370634881,-0.46370519224036,2
206,-1.8061393557276073,2.4470403231445137,-1.0103483720100883,0.059857157853753847,3.469583370634881,-0.46370519224036,2
207,-0.48250770287834993,0.39962419053972487,1.5476403105619012,0.435967992612215,-0.1641727688903192,-0.5777150131322223,1
208,-0.5463913158842528,0.6125648138327034,0.7956668398690413,-0.517218177448275,-0.2638090553324011,-0.24966142687762272,1
209,-1.7155748478810668,1.376084827751351,-0.4972237787793741,-0.7325002643548295,2.733100785813805,-0.037696752448907175,2
210,-2.143557044049231,0.29655904261668053,-0.9021769999962851,1.085209008554695,1.0578775229068242,-0.3882220748126747,1
211,-1.6290015144603345,0.11317417813438498,1.4897242775320303,0.7140792176437615,-0.5475401444338205,-0.48679297648679254,1
212,-1.9897309407919148,2.086714294987874,-0.19081272667822888,-0.0665903492707839,2.0927478235131143,-0.0602256595066401,1
213,-0.9691043304895239,0.28632214991946703,0.960360735896378,0.747462567667722,0.2657349316253734,0.7427268313722063,1
214,-1.6434354052158522,0.4590809732616799,1.3294214549602388,0.5924078599307085,-1.304587913012331,0.3586771479696348,1
215,-0.39025001138022725,-0.48778751579165214,0.7493899375494184,0.46773718192824465,-0.12332348385237905,-0.7017745972839413,1
216,-1.5032647733929216,0.8203092196916484,0.01460999097981119,1.1390100989740268,-0.6987691476534154,0.10842590898244474,1
217,-1.6850416914689332,0.3863462160930002,2.009579061847057,0.16709598960229832,-0.44834854194274554,0.2952617806508405,1
218,-1.2862132283083307,-0.17590975370270306,1.0313656414757257,-0.8649231020635423,0.0942242574933529,0.266594446683871,1
219,-0.31941989316003044,0.31101087720282,1.3689818748274452,0.3875768938602959,-0.015373474535690003,-1.3900226834294303,1
220,-0.6150451297714439,0.17270823572930374,0.7473335690937103,-1.0893252589428546,0.8456902545080037,0.9938178462469772,1
221,-0.7787340016571345,0.6854315142831648,0.8518837456683376,-0.29257066784907265,-1.2544275673560616,0.40096249526723965,1
222,-1.7323390713301063,-0.5087544950410038,1.5169816917576322,-0.9170172881002068,-0.7591183492110378,0.9350049574255154,1
223,-1.7933826496127212,0.6071198174350912,0.9448861396426935,0.2662468085658107,-0.2660973408963883,0.32086951070001496,1
224,-1.4845549384892835,0.2843886413032931,0.8735582087236518,0.7535958904852401,-0.03849226808405556,-0.024050347570601833,0
225,-0.7548744671750985,-0.3065597510063117,0.49268455195054484,0.11749135044233214,0.8022664858487742,0.8669521615295243,1
226,-0.7221811219240056,1.668840403469799,0.7273527385271783,0.9453246861351826,-0.7362873933038052,0.6501356732680407,1
227,-2.240452871538406,0.4775293734148735,1.852549198567435,1.043410040202733,0.011073535687743552,0.1572716147399327,1
228,-0.7548744671750985,-0.3065597510063117,0.49268455195054484,0.11749135044233214,0.8022664858487742,0.8669521615295243,1
229,-1.4931386618619107,-1.0661555610900912,0.5326050308644302,-0.24028479645787099,0.014762823069438618,0.17970739526014695,1
230,-0.7107892106788706,-2.456005666260258,0.2028369771310037,0.4295679190203852,-0.3568157261524361,-1.0304160847410668,2
231,-1.0987098463764453,0.038079427452105276,0.5230515077044734,-1.0744679888802544,0.7641843323174525,0.2039853087215758,1
